place_original,population,id,id2,place,
3741035 Socheon-myeon,"2,251",3741035,3741035,Socheon-myeon,
3537042 Sillim-myeon,"2,249",3537042,3537042,Sillim-myeon,
3742040 maehwa-myeon,"2,248",3742040,3742040,maehwa-myeon,
3231032 Duchon-myeon,"2,241",3231032,3231032,Duchon-myeon,
3538039 Sangseo-myeon,"2,241",3538039,3538039,Sangseo-myeon,
3837033 Saengcho-myeon,"2,240",3837033,3837033,Saengcho-myeon,
3538037 Jinseo-myeon,"2,233",3538037,3538037,Jinseo-myeon,
3641035 Dopo-myeon,"2,227",3641035,3641035,Dopo-myeon,
3435038 Hwaseong-myeon,"2,225",3435038,3435038,Hwaseong-myeon,
3335034 Baekgok-myeon,"2,224",3335034,3335034,Baekgok-myeon,
3638034 Jangpyeong-myeon,"2,220",3638034,3638034,Jangpyeong-myeon,
3633035 Gwangui-myeon,"2,219",3633035,3633035,Gwangui-myeon,
3534031 Sanseo-myeon,"2,211",3534031,3534031,Sanseo-myeon,
3435031 Ungok-myeon,"2,207",3435031,3435031,Ungok-myeon,
3708045 Gonggeom-myeon,"2,207",3708045,3708045,Gonggeom-myeon,
3336033 Yeonpung-myeon,"2,202",3336033,3336033,Yeonpung-myeon,
3538031 Jusan-myeon,"2,196",3538031,3538031,Jusan-myeon,
3534032 Beonam-myeon,"2,195",3534032,3534032,Beonam-myeon,
3832036 Chilbuk-myeon,"2,191",3832036,3832036,Chilbuk-myeon,
3232035 Cheongil-myeon,"2,188",3232035,3232035,Cheongil-myeon,
3303034 Deoksan-myeon,"2,185",3303034,3303034,Deoksan-myeon,
3534034 Cheoncheon-myeon,"2,185",3534034,3534034,Cheoncheon-myeon,
3640038 Gyegok-myeon,"2,183",3640038,3640038,Gyegok-myeon,
3531038 Unju-myeon,"2,180",3531038,3531038,Unju-myeon,
3704037 Namseon-myeon,"2,176",3704037,3704037,Namseon-myeon,
3533031 Mupung-myeon,"2,172",3533031,3533031,Mupung-myeon,
3431036 Nami-myeon,"2,170",3431036,3431036,Nami-myeon,
3833031 Goam-myeon,"2,165",3833031,3833031,Goam-myeon,
3805035 Hansan-myeon,"2,154",3805035,3805035,Hansan-myeon,
3734031 Ibam-myeon,"2,151",3734031,3734031,Ibam-myeon,
3741036 Seokpo-myeon,"2,150",3741036,3741036,Seokpo-myeon,
3645040 Bukha-myeon,"2,147",3645040,3645040,Bukha-myeon,
3233034 Nam-myeon,"2,142",3233034,3233034,Nam-myeon,
3304131 Nangseong-myeon,"2,141",3304131,3304131,Nangseong-myeon,
3504033 Soseong-myeon,"2,135",3504033,3504033,Soseong-myeon,
3504044 Sanoe-myeon,"2,135",3504044,3504044,Sanoe-myeon,
3732046 Anpyeong-myeon,"2,133",3732046,3732046,Anpyeong-myeon,
3701135 Homigot-myeon,"2,129",3701135,3701135,Homigot-myeon,
3741038 Myeongho-myeon,"2,129",3741038,3741038,Myeongho-myeon,
3435039 Bibong-myeon,"2,126",3435039,3435039,Bibong-myeon,
3505042 Ibaek-myeon,"2,126",3505042,3505042,Ibaek-myeon,
3534035 Gyenam-myeon,"2,125",3534035,3534035,Gyenam-myeon,
3735034 Jipum-myeon,"2,125",3735034,3735034,Jipum-myeon,
3536038 Bokheung-myeon,"2,121",3536038,3536038,Bokheung-myeon,
3531037 Bibong-myeon,"2,113",3531037,3531037,Bibong-myeon,
3645033 Donghwa-myeon,"2,109",3645033,3645033,Donghwa-myeon,
2405068 Bolyang-dong,"2,105",2405068,2405068,Bolyang-dong,
3606055 Taein-dong,"2,098",3606055,3606055,Taein-dong,
3640036 Bugil-myeon,"2,095",3640036,3640036,Bugil-myeon,
3741033 Beopjeon-myeon,"2,093",3741033,3741033,Beopjeon-myeon,
3706037 Sunheung-myeon,"2,088",3706037,3706037,Sunheung-myeon,
3435032 Daechi-myeon,"2,083",3435032,3435032,Daechi-myeon,
3736033 Gakbuk-myeon,"2,074",3736033,3736033,Gakbuk-myeon,
3438036 Iwon-myeon,"2,068",3438036,3438036,Iwon-myeon,
3238032 Dong-myeon,"2,065",3238032,3238032,Dong-myeon,
3732031 Danchon-myeon,"2,062",3732031,3732031,Danchon-myeon,
3741032 Bongseong-myeon,"2,059",3741032,3741032,Bongseong-myeon,
3836033 Jeongnyang-myeon,"2,059",3836033,3836033,Jeongnyang-myeon,
3339031 Doan-myeon,"2,055",3339031,3339031,Doan-myeon,
3506038 Seongdeok-myeon,"2,049",3506038,3506038,Seongdeok-myeon,
3602035 Hwajeong-myeon,"2,047",3602035,3602035,Hwajeong-myeon,
3736031 Gangnam-myeon,"2,047",3736031,3736031,Gangnam-myeon,
3602036 Samsan-myeon,"2,046",3602036,3602036,Samsan-myeon,
3839036 Mari-myeon,"2,042",3839036,3839036,Mari-myeon,
3648033 Jaeun-myeon,"2,040",3648033,3648033,Jaeun-myeon,
3201032 Dongsan-myeon,"2,039",3201032,3201032,Dongsan-myeon,
3110156 Hyoja-dong,"2,038",3110156,3110156,Hyoja-dong,
3840045 Daebyeong-myeon,"2,037",3840045,3840045,Daebyeong-myeon,
3506042 Hwangsan-myeon,"2,035",3506042,3506042,Hwangsan-myeon,
2331041 Samsan-myeon,"2,034",2331041,2331041,Samsan-myeon,
2101051 Jungang-dong,"2,033",2101051,2101051,Jungang-dong,
3734035 Seokbo-myeon,"2,031",3734035,3734035,Seokbo-myeon,
3707034 Hwabuk-myeon,"2,027",3707034,3707034,Hwabuk-myeon,
3232034 Gapcheon-myeon,"2,025",3232034,3232034,Gapcheon-myeon,
3604037 Munpyeong-myeon,"2,025",3604037,3604037,Munpyeong-myeon,
3708046 Ian-myeon,"2,024",3708046,3708046,Ian-myeon,
3839035 Wicheon-myeon,"2,020",3839035,3839035,Wicheon-myeon,
3435035 Cheongnam-myeon,"2,016",3435035,3435035,Cheongnam-myeon,
2405065 Donggok-dong,"2,012",2405065,2405065,Donggok-dong,
3641037 Seoho-myeon,"2,011",3641037,3641037,Seoho-myeon,
3733033 Hyeondong-myeon,"2,010",3733033,3733033,Hyeondong-myeon,
3702067 Bodeok-dong,"2,007",3702067,3702067,Bodeok-dong,
3637041 Nam-myeon,"2,006",3637041,3637041,Nam-myeon,
3838031 Macheon-myeon,"2,004",3838031,3838031,Macheon-myeon,
3232037 Seowon-myeon,"2,003",3232037,3232037,Seowon-myeon,
3736035 Unmun-myeon,"2,002",3736035,3736035,Unmun-myeon,
3706033 Munsu-myeon,"2,001",3706033,3706033,Munsu-myeon,
3336035 Mungwang-myeon,"1,998",3336035,3336035,Mungwang-myeon,
3122042 Gosam-myeon,"1,994",3122042,3122042,Gosam-myeon,
3606031 Bonggang-myeon,"1,994",3606031,3606031,Bonggang-myeon,
3708040 Hwadong-myeon,"1,991",3708040,3708040,Hwadong-myeon,
3235037 Yeoryang-myeon,"1,989",3235037,3235037,Yeoryang-myeon,
3302031 Salmi-myeon,"1,989",3302031,3302031,Salmi-myeon,
3704036 Namhu-myeon,"1,985",3704036,3704036,Namhu-myeon,
3537041 Seongnae-myeon,"1,983",3537041,3537041,Seongnae-myeon,
3503035 Seongdang-myeon,"1,982",3503035,3503035,Seongdang-myeon,
3536039 Ssangchi-myeon,"1,981",3536039,3536039,Ssangchi-myeon,
3805034 Yokji-myeon,"1,980",3805034,3805034,Yokji-myeon,
3505045 Sannae-myeon,"1,977",3505045,3505045,Sannae-myeon,
3641032 Geumjeong-myeon,"1,977",3641032,3641032,Geumjeong-myeon,
3838035 Jigok-myeon,"1,977",3838035,3838035,Jigok-myeon,
3336031 Gammul-myeon,"1,976",3336031,3336031,Gammul-myeon,
3303033 Susan-myeon,"1,975",3303033,3303033,Susan-myeon,
3505033 Songdong-myeon,"1,972",3505033,3505033,Songdong-myeon,
3703038 Gamcheon-myeon,"1,972",3703038,3703038,Gamcheon-myeon,
3837040 Sindeung-myeon,"1,970",3837040,3837040,Sindeung-myeon,
3604041 Dado-myeon,"1,968",3604041,3604041,Dado-myeon,
3334034 Maegok-myeon,"1,967",3334034,3334034,Maegok-myeon,
3202035 Gwirae-myeon,"1,966",3202035,3202035,Gwirae-myeon,
3303031 Geumseong-myeon,"1,966",3303031,3303031,Geumseong-myeon,
3641031 Deokjin-myeon,"1,963",3641031,3641031,Deokjin-myeon,
3834041 Maam-myeon,"1,960",3834041,3834041,Maam-myeon,
3433038 Nam-myeon,"1,958",3433038,3433038,Nam-myeon,
3536032 Donggye-myeon,"1,958",3536032,3536032,Donggye-myeon,
3643034 Eomda-myeon,"1,957",3643034,3643034,Eomda-myeon,
3737032 Unsu-myeon,"1,952",3737032,3737032,Unsu-myeon,
1102052 Sogong-dong,"1,939",1102052,1102052,Sogong-dong,
3338033 Gagok-myeon,"1,932",3338033,3338033,Gagok-myeon,
3831031 Garye-myeon,"1,930",3831031,3831031,Garye-myeon,
3334039 Yangsan-myeon,"1,929",3334039,3334039,Yangsan-myeon,
3635036 Bongnae-myeon,"1,919",3635036,3635036,Bongnae-myeon,
3333033 Annae-myeon,"1,918",3333033,3333033,Annae-myeon,
3839032 Ungyang-myeon,"1,918",3839032,3839032,Ungyang-myeon,
3332031 Songnisan-myeon,"1,917",3332031,3332031,Songnisan-myeon,
3505044 Ayeong-myeon,"1,913",3505044,3505044,Ayeong-myeon,
3639038 Jakcheon-myeon,"1,905",3639038,3639038,Jakcheon-myeon,
3332036 Suhan-myeon,"1,904",3332036,3332036,Suhan-myeon,
2631040 Samdong-myeon,"1,902",2631040,2631040,Samdong-myeon,
3706038 Dansan-myeon,"1,894",3706038,3706038,Dansan-myeon,
3708037 Naeseo-myeon,"1,891",3708037,3708037,Naeseo-myeon,
3207034 Miro-myeon,"1,889",3207034,3207034,Miro-myeon,
3648042 Amtae-myeon,"1,888",3648042,3648042,Amtae-myeon,
3506037 Cheongha-myeon,"1,887",3506037,3506037,Cheongha-myeon,
3705031 Mueul-myeon,"1,887",3705031,3705031,Mueul-myeon,
3833039 Jangma-myeon,"1,885",3833039,3833039,Jangma-myeon,
3731033 Bugye-myeon,"1,884",3731033,3731033,Bugye-myeon,
2332031 Bukdo-myeon,"1,883",2332031,2332031,Bukdo-myeon,
3437034 Daeheung-myeon,"1,882",3437034,3437034,Daeheung-myeon,
3642035 Mangun-myeon,"1,878",3642035,3642035,Mangun-myeon,
3302042 Sotae-myeon,"1,872",3302042,3302042,Sotae-myeon,
3102165 Godeung-dong,"1,864",3102165,3102165,Godeung-dong,
3336039 Sosu-myeon,"1,864",3336039,3336039,Sosu-myeon,
3336032 Jangyeon-myeon,"1,863",3336032,3336032,Jangyeon-myeon,
3403039 Misan-myeon,"1,859",3403039,3403039,Misan-myeon,
3738034 Gacheon-myeon,"1,858",3738034,3738034,Gacheon-myeon,
3637034 Iyang-myeon,"1,852",3637034,3637034,Iyang-myeon,
3704041 Yean-myeon,"1,852",3704041,3704041,Yean-myeon,
3606051 Golyak-dong,"1,843",3606051,3606051,Golyak-dong,
3831037 Jijeong-myeon,"1,841",3831037,3831037,Jijeong-myeon,
3733031 Budong-myeon,"1,837",3733031,3733031,Budong-myeon,
3332039 Naebuk-myeon,"1,836",3332039,3332039,Naebuk-myeon,
3731034 Ubo-myeon,"1,832",3731034,3731034,Ubo-myeon,
3732041 Danmil-myeon,"1,827",3732041,3732041,Danmil-myeon,
3537037 Seongsong-myeon,"1,825",3537037,3537037,Seongsong-myeon,
3803036 Ibanseong-myeon,"1,823",3803036,3803036,Ibanseong-myeon,
3742036 Onjeong-myeon,"1,822",3742036,3742036,Onjeong-myeon,
3332038 Hoein-myeon,"1,820",3332038,3332038,Hoein-myeon,
3732042 Danbuk-myeon,"1,819",3732042,3732042,Danbuk-myeon,
3704043 Nokjeon-myeon,"1,818",3704043,3704043,Nokjeon-myeon,
3836039 Yangbo-myeon,"1,817",3836039,3836039,Yangbo-myeon,
3434033 Gisan-myeon,"1,816",3434033,3434033,Gisan-myeon,
3504035 Yeongwon-myeon,"1,816",3504035,3504035,Yeongwon-myeon,
3709035 Dongno-myeon,"1,816",3709035,3709035,Dongno-myeon,
3504036 Deokcheon-myeon,"1,810",3504036,3504036,Deokcheon-myeon,
3433040 Yanghwa-myeon,"1,805",3433040,3433040,Yanghwa-myeon,
3838038 Seosang-myeon,"1,801",3838038,3838038,Seosang-myeon,
3332032 Jangan-myeon,"1,800",3332032,3332032,Jangan-myeon,
3338031 Danseong-myeon,"1,800",3338031,3338031,Danseong-myeon,
3833035 Yueo-myeon,"1,796",3833035,3833035,Yueo-myeon,
3639036 Sinjeon-myeon,"1,795",3639036,3639036,Sinjeon-myeon,
3808039 Cheongdo-myeon,"1,793",3808039,3808039,Cheongdo-myeon,
3505041 Sandong-myeon,"1,790",3505041,3505041,Sandong-myeon,
3836034 Hoengcheon-myeon,"1,790",3836034,3836034,Hoengcheon-myeon,
3632031 Ogok-myeon,"1,789",3632031,3632031,Ogok-myeon,
3532035 Baegun-myeon,"1,787",3532035,3532035,Baegun-myeon,
3834031 Samsan-myeon,"1,787",3834031,3834031,Samsan-myeon,
3505034 Jusaeng-myeon,"1,786",3505034,3505034,Jusaeng-myeon,
3834032 Hail-myeon,"1,784",3834032,3834032,Hail-myeon,
3603040 Woldeung-myeon,"1,781",3603040,3603040,Woldeung-myeon,
3632035 Jukgok-myeon,"1,781",3632035,3632035,Jukgok-myeon,
3637032 Chunyang-myeon,"1,779",3637032,3637032,Chunyang-myeon,
3639034 Maryang-myeon,"1,779",3639034,3639034,Maryang-myeon,
2332035 Deokjeok-myeon,"1,771",2332035,2332035,Deokjeok-myeon,
3803037 Sabong-myeon,"1,770",3803037,3803037,Sabong-myeon,
3705032 Okseong-myeon,"1,766",3705032,3705032,Okseong-myeon,
3840044 Gahoe-myeon,"1,765",3840044,3840044,Gahoe-myeon,
3732033 Oksan-myeon,"1,761",3732033,3732033,Oksan-myeon,
2331038 Yangsa-myeon,"1,760",2331038,2331038,Yangsa-myeon,
3704040 Imdong-myeon,"1,758",3704040,3704040,Imdong-myeon,
3703041 Jirye-myeon,"1,756",3703041,3703041,Jirye-myeon,
3840042 Ssangbaek-myeon,"1,755",3840042,3840042,Ssangbaek-myeon,
3332034 Tanbu-myeon,"1,751",3332034,3332034,Tanbu-myeon,
3734033 Irwol-myeon,"1,751",3734033,3734033,Irwol-myeon,
3639039 Byeongyeong-myeon,"1,750",3639039,3639039,Byeongyeong-myeon,
3332040 Sanoe-myeon,"1,743",3332040,3332040,Sanoe-myeon,
3735038 Changsu-myeon,"1,743",3735038,3735038,Changsu-myeon,
3636035 Bongnae-myeon,"1,739",3636035,3636035,Bongnae-myeon,
3505036 Daegang-myeon,"1,734",3505036,3505036,Daegang-myeon,
3734032 Cheonggi-myeon,"1,731",3734032,3734032,Cheonggi-myeon,
3606036 Daap-myeon,"1,726",3606036,3606036,Daap-myeon,
3536035 Pungsan-myeon,"1,718",3536035,3536035,Pungsan-myeon,
3732040 Gucheon-myeon,"1,718",3732040,3732040,Gucheon-myeon,
3835032 Sangju-myeon,"1,713",3835032,3835032,Sangju-myeon,
3733036 Pacheon-myeon,"1,712",3733036,3733036,Pacheon-myeon,
3648031 Jeungdo-myeon,"1,711",3648031,3648031,Jeungdo-myeon,
3803042 Micheon-myeon,"1,711",3803042,3803042,Micheon-myeon,
3643032 Singwang-myeon,"1,707",3643032,3643032,Singwang-myeon,
3734034 Subi-myeon,"1,707",3734034,3734034,Subi-myeon,
3532037 Maryeong-myeon,"1,704",3532037,3532037,Maryeong-myeon,
3631038 Yong-myeon,"1,703",3631038,3631038,Yong-myeon,
3135034 Misan-myeon,"1,702",3135034,3135034,Misan-myeon,
3741039 Sangun-myeon,"1,702",3741039,3741039,Sangun-myeon,
3338035 Eosangcheon-myeon,"1,699",3338035,3338035,Eosangcheon-myeon,
3840039 Cheongdeok-myeon,"1,696",3840039,3840039,Cheongdeok-myeon,
3632039 Gyeom-myeon,"1,692",3632039,3632039,Gyeom-myeon,
3631035 Daedeok-myeon,"1,689",3631035,3631035,Daedeok-myeon,
3503044 Yongdong-myeon,"1,686",3503044,3503044,Yongdong-myeon,
3644032 Myoryang-myeon,"1,682",3644032,3644032,Myoryang-myeon,
3233037 Suju-myeon,"1,681",3233037,3233037,Suju-myeon,
3737036 Ugok-myeon,"1,677",3737036,3737036,Ugok-myeon,
3837035 Samjang-myeon,"1,677",3837035,3837035,Samjang-myeon,
3838033 Yurim-myeon,"1,676",3838033,3838033,Yurim-myeon,
3740039 Gaepo-myeon,"1,670",3740039,3740039,Gaepo-myeon,
3836040 Bukcheon-myeon,"1,667",3836040,3836040,Bukcheon-myeon,
3504041 Ongdong-myeon,"1,664",3504041,3504041,Ongdong-myeon,
3740035 Bomun-myeon,"1,662",3740035,3740035,Bomun-myeon,
3632032 Samgi-myeon,"1,647",3632032,3632032,Samgi-myeon,
3732032 Jeomgok-myeon,"1,646",3732032,3732032,Jeomgok-myeon,
2332032 Yeonpyeong-myeon,"1,642",2332032,2332032,Yeonpyeong-myeon,
3505037 Daesan-myeon,"1,638",3505037,3505037,Daesan-myeon,
3505038 Samae-myeon,"1,632",3505038,3505038,Samae-myeon,
3433034 Naesan-myeon,"1,630",3433034,3433034,Naesan-myeon,
3809033 Nambu-myeon,"1,628",3809033,3809033,Nambu-myeon,
3433037 Oksan-myeon,"1,625",3433037,3433037,Oksan-myeon,
3708036 Oenam-myeon,"1,621",3708036,3708036,Oenam-myeon,
3503034 Ungpo-myeon,"1,620",3503034,3503034,Ungpo-myeon,
3803038 Jisu-myeon,"1,619",3803038,3803038,Jisu-myeon,
3637040 Dongbok-myeon,"1,618",3637040,3637040,Dongbok-myeon,
3831035 Yongdeok-myeon,"1,615",3831035,3831035,Yongdeok-myeon,
3840032 Myosan-myeon,"1,608",3840032,3840032,Myosan-myeon,
3840040 Jeokjung-myeon,"1,595",3840040,3840040,Jeokjung-myeon,
3833032 Seongsan-myeon,"1,594",3833032,3833032,Seongsan-myeon,
3805036 Saryang-myeon,"1,591",3805036,3805036,Saryang-myeon,
3636032 Miryeok-myeon,"1,587",3636032,3636032,Miryeok-myeon,
3234031 Mitan-myeon,"1,581",3234031,3234031,Mitan-myeon,
3836041 Cheongam-myeon,"1,572",3836041,3836041,Cheongam-myeon,
3532036 Seongsu-myeon,"1,570",3532036,3532036,Seongsu-myeon,
3535039 Gangjin-myeon,"1,563",3535039,3535039,Gangjin-myeon,
3834035 Daega-myeon,"1,562",3834035,3834035,Daega-myeon,
3648037 Haui-myeon,"1,557",3648037,3648037,Haui-myeon,
3834034 Sangni-myeon,"1,556",3834034,3834034,Sangni-myeon,
3831034 Hwajeong-myeon,"1,554",3831034,3831034,Hwajeong-myeon,
3901033 Udo-myeon,"1,552",3901033,3901033,Udo-myeon,
3648038 Sinui-myeon,"1,550",3648038,3648038,Sinui-myeon,
3704042 Dosan-myeon,"1,550",3704042,3704042,Dosan-myeon,
1102060 Euljiro-dong,"1,543",1102060,1102060,Euljiro-dong,
3535034 Seongsu-myeon,"1,541",3535034,3535034,Seongsu-myeon,
3644031 Daema-myeon,"1,535",3644031,3644031,Daema-myeon,
3637039 Buk-myeon,"1,531",3637039,3637039,Buk-myeon,
3536036 Geumgwa-myeon,"1,528",3536036,3536036,Geumgwa-myeon,
3838039 Baekjeon-myeon,"1,528",3838039,3838039,Baekjeon-myeon,
3233038 Gimsatgat-myeon,"1,520",3233038,3233038,Gimsatgat-myeon,
3741037 Jaesan-myeon,"1,520",3741037,3741037,Jaesan-myeon,
3708042 Hwabuk-myeon,"1,519",3708042,3708042,Hwabuk-myeon,
3505040 Bojeol-myeon,"1,517",3505040,3505040,Bojeol-myeon,
3732034 Sagok-myeon,"1,514",3732034,3732034,Sagok-myeon,
3435034 Mok-myeon,"1,509",3435034,3435034,Mok-myeon,
3235036 Hwaam-myeon,"1,508",3235036,3235036,Hwaam-myeon,
3708044 Euncheok-myeon,"1,508",3708044,3708044,Euncheok-myeon,
3239035 Sangnam-myeon,"1,504",3239035,3239035,Sangnam-myeon,
3732035 Chunsan-myeon,"1,500",3732035,3732035,Chunsan-myeon,
3648039 Jangsan-myeon,"1,496",3648039,3648039,Jangsan-myeon,
3839031 Jusang-myeon,"1,493",3839031,3839031,Jusang-myeon,
3839039 Sinwon-myeon,"1,491",3839039,3839039,Sinwon-myeon,
3635037 Dongil-myeon,"1,490",3635037,3635037,Dongil-myeon,
3632040 Osan-myeon,"1,482",3632040,3632040,Osan-myeon,
3645037 Seosam-myeon,"1,482",3645037,3645037,Seosam-myeon,
3839034 Buksang-myeon,"1,476",3839034,3839034,Buksang-myeon,
3534036 Gyebuk-myeon,"1,473",3534036,3534036,Gyebuk-myeon,
3536031 Ingye-myeon,"1,471",3536031,3536031,Ingye-myeon,
3638036 Busan-myeon,"1,469",3638036,3638036,Busan-myeon,
3434035 Masan-myeon,"1,468",3434035,3434035,Masan-myeon,
3603032 Songgwang-myeon,"1,468",3603032,3603032,Songgwang-myeon,
3535033 Sinpyeong-myeon,"1,463",3535033,3535033,Sinpyeong-myeon,
2332034 Daecheong-myeon,"1,462",2332034,2332034,Daecheong-myeon,
3532040 Jucheon-myeon,"1,458",3532040,3532040,Jucheon-myeon,
3232038 Gangnim-myeon,"1,456",3232038,3232038,Gangnim-myeon,
3535037 Samgye-myeon,"1,452",3535037,3535037,Samgye-myeon,
3535032 Unam-myeon,"1,451",3535032,3535032,Unam-myeon,
3604033 Bannam-myeon,"1,447",3604033,3604033,Bannam-myeon,
3839038 Namha-myeon,"1,444",3839038,3839038,Namha-myeon,
3536037 Paldeok-myeon,"1,442",3536037,3536037,Paldeok-myeon,
3834037 Yeongo-myeon,"1,442",3834037,3834037,Yeongo-myeon,
2101058 Nampo-dong,"1,433",2101058,2101058,Nampo-dong,
3338036 Jeokseong-myeon,"1,426",3338036,3338036,Jeokseong-myeon,
3737031 Deokgok-myeon,"1,423",3737031,3737031,Deokgok-myeon,
3838032 Hyucheon-myeon,"1,423",3838032,3838032,Hyucheon-myeon,
3203032 Wangsan-myeon,"1,419",3203032,3203032,Wangsan-myeon,
3633036 Yongbang-myeon,"1,416",3633036,3633036,Yongbang-myeon,
3533035 Bunam-myeon,"1,412",3533035,3533035,Bunam-myeon,
3706032 Pyeongeun-myeon,"1,411",3706032,3706032,Pyeongeun-myeon,
3633032 Ganjeon-myeon,"1,408",3633032,3633032,Ganjeon-myeon,
3840031 Bongsan-myeon,"1,407",3840031,3840031,Bongsan-myeon,
3840041 Daeyang-myeon,"1,407",3840041,3840041,Daeyang-myeon,
3125036 Namjong-myeon,"1,406",3125036,3125036,Namjong-myeon,
3645038 Bugil-myeon,"1,394",3645038,3645038,Bugil-myeon,
3233031 Jungdong-myeon,"1,391",3233031,3233031,Jungdong-myeon,
3831036 Jeonggok-myeon,"1,390",3831036,3831036,Jeonggok-myeon,
3740033 Hari-myeon,"1,385",3740033,3740033,Hari-myeon,
3532033 Donghyang-myeon,"1,369",3532033,3532033,Donghyang-myeon,
3742039 Geumgangsong-myeon,"1,369",3742039,3742039,Geumgangsong-myeon,
3637037 Doam-myeon,"1,366",3637037,3637037,Doam-myeon,
3238033 Bangsan-myeon,"1,364",3238033,3238033,Bangsan-myeon,
3635039 Yeongnam-myeon,"1,362",3635039,3635039,Yeongnam-myeon,
3708032 Jungdong-myeon,"1,359",3708032,3708032,Jungdong-myeon,
3833041 Gilgok-myeon,"1,359",3833041,3833041,Gilgok-myeon,
3732036 Gaeum-myeon,"1,356",3732036,3732036,Gaeum-myeon,
3632034 Moksadong-myeon,"1,352",3632034,3632034,Moksadong-myeon,
3506035 Buryang-myeon,"1,349",3506035,3506035,Buryang-myeon,
3839041 Gabuk-myeon,"1,346",3839041,3839041,Gabuk-myeon,
3839033 Goje-myeon,"1,338",3839033,3839033,Goje-myeon,
3333032 Annam-myeon,"1,337",3333032,3333032,Annam-myeon,
3637031 Hancheon-myeon,"1,337",3637031,3637031,Hancheon-myeon,
3506044 Gwanghwal-myeon,"1,336",3506044,3506044,Gwanghwal-myeon,
3837031 Chahwang-myeon,"1,336",3837031,3837031,Chahwang-myeon,
3743032 Buk-myeon,"1,326",3743032,3743032,Buk-myeon,
3238034 Haean-myeon,"1,319",3238034,3238034,Haean-myeon,
2101057 Gwangbok-dong,"1,315",2101057,2101057,Gwangbok-dong,
3811352 Gapo-dong,"1,310",3811352,3811352,Gapo-dong,
3838040 Byeonggok-myeon,"1,307",3838040,3838040,Byeonggok-myeon,
3535031 Cheongung-myeon,"1,301",3535031,3535031,Cheongung-myeon,
3837039 Saengbiryang-myeon,"1,295",3837039,3837039,Saengbiryang-myeon,
3743031 Seo-myeon,"1,291",3743031,3743031,Seo-myeon,
3840037 Ssangchaek-myeon,"1,266",3840037,3840037,Ssangchaek-myeon,
3535036 Sindeok-myeon,"1,264",3535036,3535036,Sindeok-myeon,
3434037 Munsan-myeon,"1,261",3434037,3434037,Munsan-myeon,
3504043 Sannae-myeon,"1,258",3504043,3504043,Sannae-myeon,
3838037 Seoha-myeon,"1,257",3838037,3838037,Seoha-myeon,
3207032 Hajang-myeon,"1,256",3207032,3207032,Hajang-myeon,
3701236 Gibuk-myeon,"1,253",3701236,3701236,Gibuk-myeon,
3535041 Jisa-myeon,"1,244",3535041,3535041,Jisa-myeon,
3644033 Bulgap-myeon,"1,235",3644033,3644033,Bulgap-myeon,
3434036 Sicho-myeon,"1,234",3434036,3434036,Sicho-myeon,
3536033 Jeokseong-myeon,"1,221",3536033,3536033,Jeokseong-myeon,
3638033 Jangdong-myeon,"1,220",3638033,3638033,Jangdong-myeon,
3831042 Yugok-myeon,"1,217",3831042,3831042,Yugok-myeon,
3703042 Buhang-myeon,"1,210",3703042,3703042,Buhang-myeon,
3632036 Godal-myeon,"1,208",3632036,3632036,Godal-myeon,
3735033 Dalsan-myeon,"1,205",3735033,3735033,Dalsan-myeon,
3303032 Cheongpung-myeon,"1,203",3303032,3303032,Cheongpung-myeon,
3633031 Muncheok-myeon,"1,203",3633031,3633031,Muncheok-myeon,
3631033 Nam-myeon,"1,196",3631033,3631033,Nam-myeon,
3636034 Yureo-myeon,"1,186",3636034,3636034,Yureo-myeon,
3639033 Daegu-myeon,"1,183",3639033,3639033,Daegu-myeon,
3740032 Sangni-myeon,"1,173",3740032,3740032,Sangni-myeon,
3433039 Chunghwa-myeon,"1,172",3433039,3433039,Chunghwa-myeon,
3636033 Gyeombaek-myeon,"1,169",3636033,3636033,Gyeombaek-myeon,
3834038 Gaecheon-myeon,"1,165",3834038,3834038,Gaecheon-myeon,
3831041 Gungnyu-myeon,"1,163",3831041,3831041,Gungnyu-myeon,
3831040 Bongsu-myeon,"1,162",3831040,3831040,Bongsu-myeon,
3112051 Galmae-dong,"1,156",3112051,3112051,Galmae-dong,
2332036 Jawol-myeon,"1,149",2332036,2332036,Jawol-myeon,
3831032 Chilgok-myeon,"1,149",3831032,3831032,Chilgok-myeon,
3731036 Sanseong-myeon,"1,143",3731036,3731036,Sanseong-myeon,
3536034 Yudeung-myeon,"1,141",3536034,3536034,Yudeung-myeon,
2111071 Geumseong-dong,"1,129",2111071,2111071,Geumseong-dong,
3703044 Jeungsan-myeon,"1,119",3703044,3703044,Jeungsan-myeon,
3535040 Deokchi-myeon,"1,103",3535040,3535040,Deokchi-myeon,
3731037 Goro-myeon,"1,096",3731037,3731037,Goro-myeon,
3636031 Nodong-myeon,"1,092",3636031,3636031,Nodong-myeon,
3201035 Nam-myeon,"1,089",3201035,3201035,Nam-myeon,
3531040 Dongsang-myeon,"1,085",3531040,3531040,Dongsang-myeon,
3505032 Suji-myeon,"1,081",3505032,3505032,Suji-myeon,
3636040 Ungchi-myeon,"1,070",3636040,3636040,Ungchi-myeon,
3135035 Wangjing-myeon,"1,056",3135035,3135035,Wangjing-myeon,
3803044 Daepyeong-myeon,"1,054",3803044,3803044,Daepyeong-myeon,
